Employee_no,Surname,Given_name,Gender,City,Age,Year_joined,Phone_no,Social_insurance_no
6836,Drews,Brittney,F,New Westminster,38,2015,9029825495,792801214
6837,Dale,Rebecca,F,Langley,38,2013,2046990102,590523298
6838,Fraser,Dorothy,F,Sardis,49,2005,6139202452,928433130
6839,Freeman,Edmond,M,Williams Lake,32,2008,6134764963,344247560
6840,Edwards,Marcia,F,Vancouver,33,2003,3069156648,784536698
6841,Richardson,Carol,F,Port Mcneill,44,2004,3067318977,504972885
6842,Rhodes,Andrew,M,Vancouver,26,2014,4186495360,522355366
6843,Hines,Donald,M,Chilliwack,43,2011,2042290664,711043993
6844,Woodley,Mike,M,Vancouver,33,2008,4163679703,444062738
6845,Thompson,James,M,Vancouver,47,2012,9028522768,989778827
6846,Kimbrough,Juli,F,New Westminster,48,2016,4188381162,532394912
6847,Guido,Rubye,F,Trail,48,2004,4188272701,704863460
6848,Mumford,Mark,M,Kelowna,27,2007,5143916032,639413463
6849,Lopez,Bill,M,Prince George,31,2016,2046395019,903727679
6850,Younger,James,M,Kamloops,44,2002,4163007496,273742713
6851,Crocker,Laura,F,Whistler,48,2015,4182211516,994466033
6852,Peters,Matthew,M,Wynndel,36,2011,4184937129,797562160
6853,Backer,Louise,F,Burnaby,25,2014,5142796188,753378129
6854,Brigance,Judith,F,Aldergrove,26,2017,5145572243,207537072
6855,Tuggle,Paula,F,Kelowna,45,2002,4037223936,356512942
6856,Hayes,Brenda,F,Smithers,39,2009,9028047769,622420250
6857,Phillips,Russell,M,D'arcy,34,2010,6043567280,387056271
6858,Harvey,Guy,M,Victoria,39,2008,9021599096,483205690
6859,Schuler,Daniel,M,New Westminster,33,2002,5146685038,911424535
6860,Moorer,Margie,F,Kimberley,36,2011,3063979623,223029533
6861,Tamayo,Jordan,F,New Westminster,25,2010,6049872125,990993077
6862,Richardson,Beverly,F,Prince George,36,2011,2041231353,709600986
6863,Futrell,Nina,F,Nimpo Lake,41,2011,6134772355,467294964
6864,Young,Daniel,M,Willow Point,41,2016,9024693749,129540165
6865,Moore,Paul,M,Fruitvale,30,2004,4031651419,407240377
6866,Jones,Frank,M,Port Alberni,36,2008,6043767760,271103041
6867,Mosley,Charlotte,F,Victoria,30,2009,5141138283,135396276
6868,Robertson,Joyce,F,Vallican,33,2012,6045882616,665270934
6869,Hamilton,Mary,F,Burnaby,33,2015,6136157667,611491779
6870,Havens,Judy,F,Fort Nelson,26,2018,3068934120,439781717
6871,James,Clarence,M,Abbotsford,38,2004,9024003673,949730186
6872,Felton,David,M,Valemount,45,2003,4182415578,756097074
6873,White,James,M,Vancouver,47,2006,4168077202,850336965
6874,Miller,Brenda,F,Richmond,48,2018,4033283009,620656865
6875,Ketner,Doris,F,Sidney,49,2015,6049846771,212974709
6876,Blaise,Pedro,M,Golden,38,2005,6044994124,113041716
6877,Ford,Curtis,M,Surrey,47,2006,2049225563,481644986
6878,Rose,Don,M,Enderby,46,2013,6138843381,940034289
6879,Poplin,Glen,M,North Vancouver,30,2007,4031815592,630291507
6880,Clarke,Mickey,F,Victoria,41,2007,6044951208,858765137
6881,Horton,Nathan,M,New Westminster,29,2018,4184951770,690532009
6882,Padilla,Tyler,M,Victoria,47,2018,4031417697,226573623
6883,Roth,George,M,Kelowna,38,2009,9021184974,215771457
6884,Malone,Annie,F,New Westminster,33,2011,6132125296,291082432
6885,Meade,Freddie,M,Vancouver,31,2006,9027581045,964802441
6886,Campos,Shane,M,Vancouver,27,2006,2041898287,807307623
6887,Brown,Stephanie,F,Oyster River,33,2016,6048517342,994631297
6888,Nash,Efrain,M,Trail,49,2006,6135265204,443651133
6889,Epley,Raul,M,Youbou,43,2010,4189859351,861622888
6890,McQuillen,Mary,F,Richmond,49,2002,5145386199,866834025
6891,Hoover,Faye,F,Abbotsford,38,2007,6041491076,816774519
6892,Jordan,James,M,Kaslo,31,2006,4032188015,142211871
6893,George,Nathan,M,Salmo,31,2015,9026389895,611388360
6894,Morgan,Sophia,F,Victoria,28,2017,4189682503,657603824
6895,Cole,Reginald,M,Cranbrook,41,2017,4164939373,557802212
6896,Rivera,Ronald,M,Vancouver,28,2005,9029484746,257716936
6897,McIntire,Florence,F,Victoria,47,2006,2043940511,469681227
6898,Routh,Justin,M,Vancouver,44,2013,4038782191,640217025
6899,Martindale,Nancy,F,Surrey,28,2008,9022213518,344594723
6900,Moore,Salvador,M,Vancouver,33,2009,6135307466,554162364
6901,Thomas,Sharon,F,Ashcroft,30,2009,6043377145,722732924
6902,Trego,Bill,M,Fort Langley,39,2011,6043010719,422447678
6903,Buss,Lynette,F,New Westminster,43,2003,5148085180,901985087
6904,Jackson,Joann,F,Vancouver,33,2008,3064237194,805949105
6905,Finch,Diane,F,Victoria,49,2008,4183549623,649056534
6906,Koziol,Dominick,M,Victoria,26,2010,2046383256,431285383
6907,Mahan,Russell,M,Victoria,26,2013,4167314889,305042092
6908,Guenther,Marquis,M,Abbotsford,41,2015,4167161179,363560492
6909,Reed,Margaret,F,Mission,49,2014,6041728049,587158784
6910,Littleton,Dustin,M,Vancouver,25,2010,4035519604,509795160
6911,Funches,Sharon,F,Surrey,25,2010,5147013488,134591253
6912,Faircloth,Irene,F,Princeton,25,2012,9022804438,712229445
6913,Guzman,Jerry,M,Victoria,45,2006,2049207520,254218217
6914,Sword,John,M,Penticton,42,2013,4032364897,875297899
6915,Patterson,Brad,M,Sidney,44,2016,4189157375,228009039
6916,Farmer,Juan,M,Nimpo Lake,49,2006,4182245015,441600867
6917,Lapan,Patricia,F,Nelson,40,2008,5148225946,752476135
6918,Toner,Anthony,M,Vancouver,33,2012,9021586827,797189808
6919,Blas,Ashley,F,Campbell River,44,2017,4164077879,693917681
6920,McCray,Mark,M,Lake Cowichan,38,2017,4034496776,949473169
6921,Everhart,Joe,M,Vancouver,38,2008,6131134853,413996119
6922,Sanderson,Lori,F,Kelowna,40,2010,9023246403,556987941
6923,Wallace,Terry,M,Kamloops,32,2018,3062846800,426161709
6924,Hall,Dorris,F,Aldergrove,42,2004,9028399460,859780802
6925,Smiley,Shirley,F,Vancouver,44,2014,3063459495,561553375
6926,Vasquez,John,M,Victoria,38,2011,3068121268,949116968
6927,Mack,Kevin,M,Mayne Island,34,2006,6136236618,461903057
6928,Storer,Jason,M,Victoria,30,2016,6042161971,329707097
6929,Smith,Gregory,M,Kamloops,34,2002,5146001332,362053735
6930,Woodruff,Joshua,M,Vancouver,44,2018,6133109664,947232868
6931,McAlpin,James,M,Trail,26,2003,6044941539,620202990
6932,Trout,Lindsey,F,Surrey,42,2014,5146798398,955060598
6933,Davenport,Leslie,F,Abbotsford,38,2012,6043441032,823324703
6934,Martello,Elden,M,Kelowna,49,2008,3061235272,632523664
6935,Grady,Matthew,M,Victoria,33,2008,2047357540,419820804
6936,Neufeld,Allegra,F,Abbotsford,40,2004,9029404684,530594528
6937,Luther,Kimberly,F,Vancouver,46,2005,6139691008,333105741
6938,Leonard,Jacque,F,Nanaimo,49,2011,4181580815,256355033
6939,Conklin,Jorge,M,New Westminster,30,2005,2043806071,205196511
6940,Harney,Gene,M,Sechelt,46,2002,4182634278,753301338
6941,Lotz,Alice,F,Princeton,42,2013,4036387644,177771458
6942,Galeana,Kelvin,M,North Vancouver,38,2011,4163244247,400826366
6943,Jimenez,Matthew,M,Quesnel,40,2014,9023289163,935960278
6944,Sellars,Patricia,F,Victoria,36,2002,4187173821,685325022
6945,Smith,Felix,M,Victoria,48,2011,3068090483,504838880
6946,Fields,Alice,F,Oyster River,43,2012,4167969243,688409723
6947,Ratner,Jonathan,M,Abbotsford,31,2006,3068367595,358398538
6948,Means,Winifred,F,Victoria,25,2016,3064886404,901879352
6949,More,Jose,M,Victoria,31,2016,3064994821,392932244
6950,Rickard,Paul,M,Surrey,44,2007,2045297412,498782109
6951,Murphy,Michael,M,Vancouver,48,2010,6133883593,194692329
6952,Francis,Carmen,F,Sparwood,26,2002,4167691871,197446840
6953,Sinnott,David,M,New Westminster,47,2016,3066896183,223849306
6954,Brown,Catharine,F,Kelowna,37,2014,3062174797,258412399
6955,Foster,Kelly,F,New Westminister,28,2012,4037585657,312414019
6956,Wilson,Charles,M,Richmond,46,2008,4165435014,401003691
6957,Vaughn,Margaret,F,Nanaimo,25,2017,6043235331,869025838
6958,Johnson,Gary,M,Vancouver,36,2010,2044168139,941165543
6959,Elliot,Stephen,M,Victoria,26,2010,4036015352,206023802
6960,Funkhouser,Allen,M,South Slocan,31,2007,4034544085,439580664
6961,Young,Betty,F,Ashcroft,44,2012,6045103640,567809239
6962,Haupt,Cherry,F,Britannia Beach,46,2014,5144744269,645729755
6963,Boles,Fred,M,Vancouver,38,2012,4184597719,346160752
6964,Underwood,Maria,F,Cranbrook,30,2003,9024873167,474052256
6965,Farmer,Sharon,F,Burnaby,31,2012,4034122683,625708740
6966,Snyder,Eric,M,Atlin,31,2015,2047132538,643415503
6967,Trotman,Casie,F,Vancouver,42,2004,4184302529,598193134
6968,Lawler,Kevin,M,Vancouver,42,2012,3063091570,239201388
6969,Vasquez,Tomas,M,Vernon,37,2007,3062063883,303461214
6970,Tompkins,Fanny,F,Vancouver,37,2018,4186099703,403213418
6971,Anderson,Bruce,M,Summerland,29,2009,4169963291,789069908
6972,Dodson,Gerald,M,Coquitlam,35,2013,4169506738,122223960
6973,Fant,Kimberly,F,Prince George,43,2008,4168877122,262137032
6974,Rodriguez,Lisa,F,Vancouver,47,2003,6136044012,450763721
6975,Ginder,Katharine,F,Peachland,39,2016,9023064236,172807884
6976,Whitehead,Boris,M,Richmond,41,2006,4188135043,276564810
6977,Boyter,Hilda,F,Logan Lake,46,2012,6046649778,614088090
6978,White,Matthew,M,Vancouver,28,2017,5148760447,983977686
6979,Carrero,Ronald,M,Surrey,44,2014,9028862759,441730368
6980,Shires,Ashley,M,Richmond,25,2002,4168788774,521349269
6981,Fisher,Leonard,M,Nanaimo,49,2002,6043823579,403816722
6982,Ferguson,Nicole,F,Taylor,34,2012,4166059428,363916136
6983,Witzel,Williams,M,Vancouver,43,2004,3064425774,306936121
6984,Peace,Celestine,F,Rosedale,47,2002,9024005810,368369317
6985,Hailey,Carolyn,F,New Westminster,32,2008,4184352107,707261882
6986,Daniels,Maude,F,Vancouver,46,2010,5148774529,650061070
6987,Evans,Guillermo,M,Vancouver,31,2015,3066716102,527182043
6988,Honea,Maria,F,North Vancouver,46,2003,4031320940,337476064
6989,Urban,Marvin,M,Iskut,43,2005,9027758122,188230507
6990,Fournier,Wayne,M,New Westminster,41,2017,4189342962,910617248
6991,Street,Howard,M,Kamloops,33,2018,3061802006,884218937
6992,Griffin,Lillie,F,Kamloops,28,2011,4189075443,418027452
6993,Dudley,Thomas,M,New Westminster,29,2005,6138868496,600258091
6994,Elledge,David,M,Victoria,39,2004,3062305622,518437663
6995,Sutherland,Louis,M,Langley,26,2014,9022866098,398698003
6996,Nawrocki,Frank,M,Burnaby,48,2012,3066994580,580832927
6997,Dean,Chris,M,Enderby,42,2004,3069888167,492733277
6998,Primeaux,Lauren,F,Kelowna,33,2005,4186416764,219464618
6999,Blose,Debra,F,Courtenay,29,2008,4189353987,872406453
7000,Cantu,Bonnie,F,Salmon Arm,40,2013,9028668320,924689366
7001,Puckett,Horace,M,Whistler,33,2009,9025637444,374890668
7002,Hayes,Eva,F,Burnaby,33,2004,2048048160,958758317
7003,Thompson,James,M,Vancouver,26,2008,4039763801,453704813
7004,Jenkins,Mary,F,Lumby,39,2007,9023870110,493287826
7005,Byrne,Amanda,F,New Westminister,27,2010,4163878460,607853795
7006,Flora,Tony,M,Pitt Meadows,38,2009,9023267182,502128844
7007,Salgado,Dorothy,F,Cranbrook,38,2018,4169704714,178420627
7008,Jimenez,Daniel,M,Vancouver,30,2009,5144550048,380955758
7009,Sullivan,Jason,M,Coquitlam,44,2008,6042061827,190684254
7010,Ashton,Ralph,M,White Rock,28,2003,9021577376,217395479
7011,Allen,Devon,M,Lytton,28,2007,5143475491,907640846
7012,Brown,Irene,F,New Westminster,45,2006,6137425356,238514939
7013,Hanson,Joel,M,New Westminster,38,2018,3061238791,977757547
7014,Britt,Francesca,F,Kamloops,37,2011,4037645062,310019940
7015,Adamek,Adam,M,Victoria,32,2004,4169331742,607391913
7016,Adams,Carl,M,Pitt Meadows,40,2014,2043874900,554864719
7017,Tucker,David,M,Nanaimo,28,2017,9026612935,859926428
7018,Na,Joann,F,New Westminster,44,2014,4184666665,439117657
7019,Ellis,Russell,M,Victoria,43,2003,4186639151,592854380
7020,Parker,Andrew,M,Grand Forks,45,2017,5147048310,478410737
7021,Boggs,Thomas,M,Vancouver,41,2017,5143108980,365102198
7022,Irizarry,Dolores,F,Vancouver,34,2005,5148820370,632304882
7023,Wilson,Mary,F,Kelowna,47,2018,4035821793,434176510
7024,Flynn,Zachary,M,New Westminster,45,2010,4166631695,716222836
7025,Harris,Troy,M,Terrace,36,2004,4181112833,624822866
7026,Dickinson,Cynthia,F,New Westminster,49,2011,6135519790,174582436
7027,Gardner,Elsie,F,Hemlock Valley,30,2006,5149546494,131614864
7028,Stine,Phillip,M,Dragon Lake,33,2017,4187120619,456344432
7029,Willis,Joseph,M,Vancouver,35,2018,6133262833,661389420
7030,Blankenship,Lee,F,Duncan,41,2006,6048948099,735814944
7031,Robinson,Karl,M,Fort Langley,49,2009,4167859186,117723239
7032,Quintanilla,Daniel,M,Cranbrook,34,2003,9023522156,757677599
7033,Foster,Anthony,M,Greenwood,49,2005,3063426524,367055239
7034,Woodrum,Clyde,M,Parksville,36,2016,6046680771,789871862
7035,Woods,Steven,M,Vancouver,39,2006,6137427384,330775832
7036,Worden,Nannie,F,Vancouver,27,2016,6137308807,119793640
7037,Marquez,Christopher,M,Nanaimo,48,2009,4183515484,540017815
7038,Squire,Jacob,M,Trail,29,2006,4034711852,626552829
7039,Baggett,Terri,F,Vancouver,28,2008,3063638335,547028521
7040,Keiser,Brandon,M,Parson,25,2004,5148310565,299391553
7041,Murphy,Donna,F,Victoria,43,2010,6041294094,687350656
7042,Porter,Diana,F,Richmond,34,2015,4188388404,146542522
7043,Garcia,Becky,F,Vancouver,43,2009,5145124553,392425506
7044,Stamper,Nannie,F,North Pender Island,46,2011,4165173126,494109720
7045,Canales,Brian,M,Burnaby,45,2012,3064567112,552777695
7046,Zarate,Todd,M,Vancouver,49,2018,4035330078,808084988
7047,Davis,James,M,New Westminster,36,2011,6131895979,390488260
7048,Dykes,John,M,Vancouver,25,2012,4161653904,515222715
7049,Garland,Frances,F,Courtenay,38,2004,4186360910,555333668
7050,Gonzalez,Paul,M,Vancouver,39,2013,4031292052,214388188
7051,Jones,David,M,Enderby,39,2013,4184823184,742328369
7052,Cochran,John,M,Vancouver,31,2006,5141972045,481159900
7053,Couto,James,M,Clearwater,39,2013,3069692413,278265034
7054,Flower,Ryan,M,Vancouver,48,2014,3067120397,831739995
7055,Plemmons,Jamie,M,Richmond,25,2002,2041478096,368928975
7056,McMaster,Alex,M,Vallican,30,2011,6135665536,423481605
7057,Kirk,Robin,F,Armstrong,40,2014,6045828433,550709751
7058,Richardson,Monica,F,Nanaimo,29,2002,3064297411,184330749
7059,Murphy,Valerie,F,Princeton,46,2010,6135916404,336709221
7060,Streetman,Mary,F,Victoria,30,2007,6041194035,453754822
7061,White,Bonnie,F,Willow Point,38,2014,4164190745,410155024
7062,Harton,Amanda,F,Victoria,34,2013,2043147067,346798451
7063,Williams,Erin,F,Cranbrook,47,2010,5148213784,584071987
7064,Blackmon,Barbara,F,New Westminster,49,2017,5148366107,650096252
7065,Dawes,Thomas,M,New Westminster,34,2008,6131349315,145057851
7066,Nair,Carl,M,Vancouver,45,2004,3068692808,148148174
7067,Perryman,Wilbert,M,Campbell River,37,2005,4183852661,485073807
7068,Herrman,Latisha,F,Cranbrook,43,2011,4031489400,828444746
7069,Borgman,Leon,M,Vernon,39,2011,6131997530,567520283
7070,Funes,Sarah,F,Prince George,40,2012,5148957418,986922667
7071,Thao,Claudia,F,Vancouver,37,2010,6047295095,233584222
7072,Grogg,Glen,M,Vancouver,43,2008,5141512979,923276223
7073,Behnke,Lisa,F,Vancouver,46,2017,6135449514,211847717
7074,Browning,Luisa,F,New Westminster,26,2016,9025202821,546624965
7075,Mack,Estelle,F,Burnaby,47,2007,4162269647,953220519
7076,Lail,Beulah,F,Surrey,36,2017,4032185970,767685511
7077,Richards,Lois,F,Pritchard,28,2006,3068931943,285913929
7078,Park,Sally,F,Vancouver,30,2016,4187779317,543207193
7079,Kasper,Zachary,M,Christina Lake,35,2006,4039099004,128607755
7080,Wickstrom,Julian,M,Princeton,46,2012,3069979750,846733571
7081,Page,Hector,M,Vancouver,34,2015,5141968090,303008563
7082,Stem,Alexandria,F,Richmond,27,2007,5147102270,486306251
7083,Abercrombie,Cynthia,F,Surrey,30,2010,4165569946,195702108
7084,Moore,Jeffery,M,Vancouver,32,2004,6136878958,170496957
7085,Rodriguez,Larry,M,Kelowna,25,2010,5148373371,302538206
7086,Nelson,Rita,F,Sidney,27,2003,4166499962,818417415
7087,Williams,Alfred,M,Vancouver,32,2007,6043250599,333979839
7088,Applewhite,Andrea,M,Horsefly,48,2015,4036735178,945966229
7089,Johnson,Rosemary,F,Elkford,31,2006,4164802048,578469491
7090,Koch,Robert,M,Vancouver,49,2003,6049778833,211790548
7091,Walker,Judith,F,Vanderhoof,31,2011,4181645674,687289014
7092,Suhr,Robert,M,Vancouver,49,2009,6049368054,470438208
7093,Fretwell,Kathleen,F,Vancouver,47,2004,5141728625,671304349
7094,Pedersen,Frances,F,Surrey,41,2015,4166340969,169758044
7095,Garrett,Winston,M,New Westminster,41,2005,5146255964,224154603
7096,Felt,Mary,F,Sardis,40,2003,2043469816,299981501
7097,Burke,Gary,M,Victoria,35,2005,3069624913,940699580
7098,Holmes,Gary,M,Victoria,32,2005,4168133991,703591066
7099,Payne,Johnnie,M,Vancouver,34,2008,2041121038,362804578
7100,Smith,Suzanne,F,Vancouver,26,2010,4169618261,484815239
7101,Pineda,Bessie,F,Burnaby,38,2011,6044838140,530214449
7102,Pelton,Jesus,M,Aldergrove,31,2010,9028362849,551484817
7103,Shepherd,Susie,F,Cortes Island,31,2010,5144977446,408189332
7104,Duran,James,M,Vancouver,25,2008,6047725380,822432269
7105,Duncan,Nathan,M,Nanaimo,42,2009,6137649478,891359849
7106,Warren,Zachary,M,Burnaby,48,2017,6137846859,113445120
7107,Tanner,Frances,F,New Westminster,40,2017,4167559466,885040387
7108,Lantz,Darlene,F,Victoria,42,2013,5147426018,201831757
7109,Raymond,Toni,F,Victoria,29,2013,5144955220,913457615
7110,Jenkins,Ernest,M,Vancouver,31,2006,9021791532,336011177
7111,Velez,Shirley,F,Nelson,37,2010,5142952325,285753119
7112,Holly,Lucille,F,Sardis,44,2017,4035529786,203230797
7113,Williams,Earl,M,Kelowna,25,2010,4184408658,604632712
7114,Williams,Peter,M,Comox,33,2011,3063563983,272124467
7115,Forrest,Katia,F,Nanaimo,29,2006,4184342447,716783605
7116,Culpepper,Chi,M,Abbotsford,46,2017,4187523089,371782938
7117,Stephenson,John,M,Victoria,44,2003,2046639784,692651889
7118,Giambrone,Ryan,M,Vancouver,31,2008,2043308128,946267505
7119,Moore,Janice,F,Vancouver,30,2009,6046791856,152266141
7120,Eubanks,Mary,F,Fulford Harbour,47,2009,6042927265,520754444
7121,Kern,Brenda,F,Vancouver,36,2002,6043910055,186862831
7122,Jeter,Allen,M,Greenwood,31,2010,4034041010,607748405
7123,Walker,Martha,F,Surrey,36,2004,5143436685,139405573
7124,Guthrie,Susan,F,New Westminster,41,2002,4168409496,421303422
7125,Patterson,Jacqueline,F,Fort Nelson,33,2012,6131633737,138210009
7126,Marion,Norman,M,Parksville,40,2005,3069624873,697100137
7127,Brooks,Phyllis,F,Vancouver,49,2018,3069558657,696259189
7128,Horwitz,Lisa,F,New Westminster,42,2003,4037388413,654941216
7129,Kearney,Evelyn,F,Cumberland,34,2007,2046373626,573018480
7130,Jones,Eunice,F,Nanaimo,40,2018,4166838371,777295139
7131,Bowen,Dominic,M,Fort Nelson,36,2010,2045736655,774629787
7132,Reed,William,M,Fort St John,45,2016,9021766896,213346427
7133,Hickey,Ronald,M,New Westminster,45,2004,2049053750,421829845
7134,Kessler,John,M,Pender Harbour,46,2016,2045534447,347353255
7135,Ingram,Sonia,F,Clinton,36,2009,6047177050,777897568
7136,Espinosa,Eileen,F,Pender Harbour,31,2004,5141183040,978364522
7137,Bays,Marty,F,Bouchie Lake,34,2009,4169601545,367877164
7138,Bibbs,Holly,F,Vancouver,45,2009,4189736596,427029386
7139,Taylor,Ronald,M,Richmond,42,2013,3069722159,698482479
7140,Flores,Carly,F,Abbotsford,49,2008,6131416625,337531616
7141,Grant,Nicholas,M,Vancouver,36,2015,2042037333,526262363
7142,Martinez,Ronald,M,White Rock,44,2008,4184316900,952595122
7143,Smith,Aida,F,New Westminster,26,2007,6049785471,651721608
7144,Coats,Viola,F,Balfour,36,2016,4183246680,250268113
7145,Stein,Ruth,F,Vancouver,29,2010,5141442210,136756558
7146,Stanley,Marlin,M,Valemount,39,2012,6138304844,432123290
7147,Sanford,Michael,M,Bob Quinn Lake,43,2009,6131825961,825182355
7148,Bunnell,Dennis,F,Victoria,39,2010,6134011754,438215861
7149,Williams,Jason,M,Francois Lake,30,2011,2042034995,762020402
7150,Ruiz,Allen,M,Vancouver,27,2006,3063231919,510817656
7151,Finn,Azalee,F,Vancouver,49,2012,6047282468,369074446
7152,Gray,Frances,F,Vancouver,41,2011,4167109054,862961524
7153,Weathers,Mary,F,Vancouver,31,2008,2048834979,539543447
7154,Derryberry,Jay,M,Burnaby,38,2014,6133611997,362745019
7155,Bradley,Kenneth,M,Port Coquitlam,37,2016,4039711038,624003219
7156,Elwell,Joseph,M,Fort St John,39,2009,4166849074,941611324
7157,Hall,Louise,F,Vancouver,44,2013,5148210706,642410581
7158,Waller,Jacob,M,Vancouver,41,2013,4035639861,676066233
7159,Fretwell,Jerry,M,Burnaby,44,2006,2049838589,306249847
7160,Carrico,Sharon,F,Kamloops,46,2016,4182729231,986754761
7161,Haines,Maxine,F,Aldergrove,42,2003,4036882538,822198424
7162,Mathis,Victor,M,Vancouver,32,2003,3066852674,329667825
7163,Brown,William,M,Vancouver,43,2013,6136295663,897974429
7164,Johns,Lucila,F,Burnaby,34,2010,2042475931,487447666
7165,Dorsey,Vada,F,Penticton,40,2016,2049984313,261406528
7166,Taylor,Richard,M,Campbell River,30,2014,3064345689,356925384
7167,Cole,Rey,M,New Westminster,38,2007,4188411482,566298003
7168,Douglas,Natalia,F,Vancouver,45,2012,6043403333,890923994
7169,Bowens,Joseph,M,Williams Lake,28,2012,9029161033,293289558
7170,Angelo,Elsie,F,Richmond,41,2003,9024067200,306158706
7171,Dean,Wendy,F,Vancouver,34,2005,5143218178,179003852
7172,McGuire,Mary,F,Vancouver,39,2003,4165624122,870397638
